time,memory_usage
2024-01-20 07:24:20,44.07942523444145
2024-01-20 07:24:30,46.3802162166749
2024-01-20 07:24:40,38.764899646735046
2024-01-20 07:24:50,40.92313966357851
2024-01-20 07:25:00,47.53476553637882
2024-01-20 07:25:10,44.067575433164286
2024-01-20 07:25:20,34.46712698045446
2024-01-20 07:25:30,35.84689390244692
2024-01-20 07:25:40,45.858345728803194
2024-01-20 07:25:50,42.50489098631988
2024-01-20 07:26:00,47.954346505405894
2024-01-20 07:26:10,37.81887058222063
2024-01-20 07:26:20,39.34525931104681
2024-01-20 07:26:30,40.659017088593835
2024-01-20 07:26:40,32.563464507513544
2024-01-20 07:26:50,42.74066001230034
2024-01-20 07:27:00,47.948515095642364
2024-01-20 07:27:10,35.14134004368351
2024-01-20 07:27:20,41.64312180003769
2024-01-20 07:27:30,30.04301532522378
2024-01-20 07:27:40,41.164053367514434
2024-01-20 07:27:50,34.99412206323744
2024-01-20 07:28:00,50.0
2024-01-20 07:28:10,30.04934907188971
2024-01-20 07:28:20,37.96654913716892
2024-01-20 07:28:30,43.32501148057091
2024-01-20 07:28:40,41.77703044244124
2024-01-20 07:28:50,37.61876868637017
2024-01-20 07:29:00,45.755776098639146
2024-01-20 07:29:10,41.58787513043358
2024-01-20 07:29:20,37.824225016826595
2024-01-20 07:29:30,37.35658359134351
2024-01-20 07:29:40,49.060442634495196
2024-01-20 07:29:50,49.24627522544664
2024-01-20 07:30:00,45.25508401124792
2024-01-20 07:30:10,34.55363868382257
2024-01-20 07:30:20,39.715125113258566
2024-01-20 07:30:30,31.73280168001026
2024-01-20 07:30:40,31.41842906996436
2024-01-20 07:30:50,42.30870209258719
2024-01-20 07:31:00,33.186841996983034
2024-01-20 07:31:10,42.018517225616584
2024-01-20 07:31:20,40.633660191262976
2024-01-20 07:31:30,35.80961761384254
2024-01-20 07:31:40,33.78369828587059
2024-01-20 07:31:50,36.98872776632311
2024-01-20 07:32:00,33.86745742645931
2024-01-20 07:32:10,47.78267094430296
2024-01-20 07:32:20,36.61232917042091
2024-01-20 07:32:30,34.86404864259755
2024-01-20 07:32:40,34.144338450809514
2024-01-20 07:32:50,40.809715869080065
2024-01-20 07:33:00,44.4811066149145
2024-01-20 07:33:10,40.934991807972416
2024-01-20 07:33:20,42.66828945035421
2024-01-20 07:33:30,41.31214159804408
2024-01-20 07:33:40,39.713676488040576
2024-01-20 07:33:50,41.447117041054476
2024-01-20 07:34:00,47.36483569904207
2024-01-20 07:34:10,40.489609769974436
2024-01-20 07:34:20,41.27538667799071
2024-01-20 07:34:30,39.013991142572166
2024-01-20 07:34:40,36.18045377232938
2024-01-20 07:34:50,40.7810656994789
2024-01-20 07:35:00,38.1203071014048
2024-01-20 07:35:10,34.50288086941569
2024-01-20 07:35:20,50.0
2024-01-20 07:35:30,36.47977093025165
2024-01-20 07:35:40,40.69913617053786
2024-01-20 07:35:50,41.16666616399741
2024-01-20 07:36:00,40.17119300098076
2024-01-20 07:36:10,36.24166308425467
2024-01-20 07:36:20,42.93506968635216
2024-01-20 07:36:30,32.16365523838137
2024-01-20 07:36:40,41.726317287337075
2024-01-20 07:36:50,42.991048004233214
2024-01-20 07:37:00,34.55077126864734
2024-01-20 07:37:10,39.88518709775757
2024-01-20 07:37:20,34.16317815571234
2024-01-20 07:37:30,44.15140450198655
2024-01-20 07:37:40,42.420529600789344
2024-01-20 07:37:50,35.27044723748169
2024-01-20 07:38:00,39.71058642774906
2024-01-20 07:38:10,39.597308683759465
2024-01-20 07:38:20,34.35178335336947
2024-01-20 07:38:30,36.76793528752035
2024-01-20 07:38:40,39.20229652155316
2024-01-20 07:38:50,30.50778446491683
2024-01-20 07:39:00,47.05753339461579
2024-01-20 07:39:10,48.22679735041175
2024-01-20 07:39:20,39.78650339280551
2024-01-20 07:39:30,41.441267969069855
2024-01-20 07:39:40,42.87837173071401
2024-01-20 07:39:50,36.79947852269041
2024-01-20 07:40:00,35.92222053082174
2024-01-20 07:40:10,31.16383626438277
2024-01-20 07:40:20,41.955315075229684
2024-01-20 07:40:30,35.591468015273776
2024-01-20 07:40:40,41.84306336080747
2024-01-20 07:40:50,36.09546865288832
2024-01-20 07:41:00,37.421605498541055
2024-01-20 07:41:10,38.2372008189759
2024-01-20 07:41:20,39.1804736782757
2024-01-20 07:41:30,44.854689173868856
2024-01-20 07:41:40,31.333148709497443
2024-01-20 07:41:50,42.461284590275625
2024-01-20 07:42:00,47.68877178981883
2024-01-20 07:42:10,33.63656184044942
2024-01-20 07:42:20,36.95465627676393
2024-01-20 07:42:30,40.029888604624446
2024-01-20 07:42:40,35.96972920878697
2024-01-20 07:42:50,38.89776429388123
2024-01-20 07:43:00,37.576730729934376
2024-01-20 07:43:10,41.22805520130814
2024-01-20 07:43:20,39.721836688094314
2024-01-20 07:43:30,40.81683848884391
2024-01-20 07:43:40,39.351293398757136
2024-01-20 07:43:50,34.185394070242126
2024-01-20 07:44:00,37.261708664216684
2024-01-20 07:44:10,30.0
2024-01-20 07:44:20,44.63527009218253
2024-01-20 07:44:30,37.46119561767669
2024-01-20 07:44:40,48.336546386529754
2024-01-20 07:44:50,40.703594462747574
2024-01-20 07:45:00,30.0
2024-01-20 07:45:10,41.799570515786094
2024-01-20 07:45:20,41.40960358903301
2024-01-20 07:45:30,45.22336478483525
2024-01-20 07:45:40,33.126492742266265
2024-01-20 07:45:50,42.985937685528455
2024-01-20 07:46:00,42.368238689508374
2024-01-20 07:46:10,40.69048082962114
2024-01-20 07:46:20,36.89862679840696
2024-01-20 07:46:30,33.070939021392974
2024-01-20 07:46:40,44.1963616799644
2024-01-20 07:46:50,47.27377350537821
2024-01-20 07:47:00,41.02599670067138
2024-01-20 07:47:10,47.47455281756952
2024-01-20 07:47:20,46.763744885759266
2024-01-20 07:47:30,44.02713581040405
2024-01-20 07:47:40,40.12636158810731
2024-01-20 07:47:50,36.574300468847106
2024-01-20 07:48:00,34.5963393093828
2024-01-20 07:48:10,33.93823795744166
2024-01-20 07:48:20,40.49644791610462
2024-01-20 07:48:30,42.7999239253823
2024-01-20 07:48:40,42.10250525298184
2024-01-20 07:48:50,35.257431884960695
2024-01-20 07:49:00,36.912734407424466
2024-01-20 07:49:10,33.21399609094028
2024-01-20 07:49:20,36.09830173614944
2024-01-20 07:49:30,46.30286765612338
2024-01-20 07:49:40,34.51342992114833
2024-01-20 07:49:50,41.889897685130435
2024-01-20 07:50:00,41.2820364873116
2024-01-20 07:50:10,38.44838709319016
2024-01-20 07:50:20,36.546215352168524
2024-01-20 07:50:30,39.03995455138116
2024-01-20 07:50:40,41.121560206390015
2024-01-20 07:50:50,31.643606540642182
2024-01-20 07:51:00,31.766035934460064
2024-01-20 07:51:10,40.057281538861375
2024-01-20 07:51:20,36.79809788529873
2024-01-20 07:51:30,36.76126797757023
2024-01-20 07:51:40,32.78706505724395
2024-01-20 07:51:50,41.66767681449388
